schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,zero_row_policy,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,100,5,100,2987221206,0,conj,glucose42,MT19937-RandomState,0.00015724170953035355,10001110100010010000010100001010001100100000011010000100001000100000000010000000000001000100000000000110100000110000001000100111101010000010000101000100000010010100010111000100101000000010100010111100000010000111000101010000110010001110000010000011101011110010100101101000000001000110001000000110100001000010000000010010010011001011000010000011100111000010010010000001010100000010000001010010000100100100000000001010010001000011101001000000010001000000100000001000010010110010000010000100010010100000,694a75117c465e297c4ff5a814be332a066ddca921f6cccebc83cc50ab2ce001,bernoulli,bernoulli|conj|p=0.3|zero=allow_iid|rng=MT19937-RandomState,0.3,allow_iid,0.0003958139568567276,5.956646054983139e-05,0.0,0.0,0.0,0.00046024005860090256,0.000455380417406559,5,32,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0.0016186265274882317
4,100,5,100,2987221206,1,conj,glucose42,MT19937-RandomState,4.516076296567917e-05,00101010011110100101110011000000100110010101010100000000000100000000110000000010000010000001001010001000001111000000001100000110000000000100111000101000000001010100011010110110010101001010101000000000000100101000110000010000001110000111000000000000111100010000001001000100000000010110110110000010001001000000100011001110100000000010001110001000001000010001000110011110100110110001101001100001101101100100000010010001001010000000000001110100000010000010000000100101001110001101001001011001001000101011,657c4af5db2dad1e323571dc2e08d63e09aaa4d72c1999faf8ad34ed74eef5b2,bernoulli,bernoulli|conj|p=0.3|zero=allow_iid|rng=MT19937-RandomState,0.3,allow_iid,0.0004740217700600624,4.2591243982315063e-05,0.0,0.0,0.0,0.0005205497145652771,0.0005166130140423775,5,32,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0.0014603929594159126
4,100,5,100,2987221206,2,conj,glucose42,MT19937-RandomState,3.5208649933338165e-05,10010110001100000010000010101011000000010000010111011000100101000000001110000101011010001010000000001000100001001001010101000110100110100000000000000100101000101010100000000110000010000000000000100000110000001011000011001010000000100000011001001010000100101000010000110000001010001000000111100000000100000111001000011100000100000110000101001100100000101001101100000100000000000010000000000000000001000100010100001101000001000010001000111001000011010100010010001001000000000100000001101000101101010010,c6b5b59763001660f3c3326a4bee629222d81885f43b55778fe1ee8c069e650c,bernoulli,bernoulli|conj|p=0.3|zero=allow_iid|rng=MT19937-RandomState,0.3,allow_iid,0.00035777315497398376,3.75332310795784e-05,0.0,0.0,0.0,0.000398523174226284,0.00039530638605356216,5,32,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0.0014672251418232918
4,100,5,100,2987221206,3,conj,glucose42,MT19937-RandomState,3.508850932121277e-05,01000101010100100000110000010111011100010000001000100010011011110011001010110001101011100010010010001010011000000000010000000010000000100000011011010000010101000100000000000101000000000100001011010000100110011000010100010100011001000100000001000001000011000000001110000101100010000110001100001010000000000101010110111000000100000000110000110001011100010010001001000000011010001010001010000010100001110110000010001100000010000100010101000011000000000000010001010001011010110000101000100000100100011101,94365b2d53c280b7fdecce2baf57b060f8ca3737d59e5e7aa1c5848a2fe4a648,bernoulli,bernoulli|conj|p=0.3|zero=allow_iid|rng=MT19937-RandomState,0.3,allow_iid,0.00037074368447065353,3.4895725548267365e-05,0.0,0.0,0.0,0.000408761203289032,0.0004056394100189209,5,32,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0.0014331378042697906
4,100,5,100,2987221206,4,conj,glucose42,MT19937-RandomState,3.463029861450195e-05,01000001011111000110101101000001101010000101100001010000000001010001001001001100101010100100110110110100001000000000100000101000011000010000000010000000100100000000100000001100010000001101100100010001011010000000010000000001000000000001001011010101010001000100000101000001010000000000001001100110001000010010000001000000001000000010010010000000100000010010101101000110010000000000010000000011100100001010000100100100011100001100001011000101010000000110110001001000000011000100000000000000000000101000,c6cc5f88333c0a24c72073d66af59db2fd87a899154a5825cdc5a524bd90a5fc,bernoulli,bernoulli|conj|p=0.3|zero=allow_iid|rng=MT19937-RandomState,0.3,allow_iid,0.0003750622272491455,3.7019141018390656e-05,0.0,0.0,0.0,0.0004153931513428688,0.00041208136826753616,5,32,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0.0014693979173898697
4,100,5,100,2987221206,5,conj,glucose42,MT19937-RandomState,3.730505704879761e-05,00010011000101010111001000000000001010001100100000101000100110000110000010110000001100010010101000001001010010000000000100100011111001000001001000001110101011000000011000000011110101000000000000100001010110010100000000000010000000001110001101100011000010000100100000001000000001000000010010100001010000001001000100000100000110000000010001001110011000000100000000000100001000000011100100110001001000011100000010100101101001011001101100100000001000100100010100010000010000001110000001000011100111000001,8f6ec09a90c634e19850b1dab438693ee4a73a2fdb905ba5b6a22d99104dfb2b,bernoulli,bernoulli|conj|p=0.3|zero=allow_iid|rng=MT19937-RandomState,0.3,allow_iid,0.00035585276782512665,3.729667514562607e-05,0.0,0.0,0.0,0.00039646774530410767,0.0003931494429707527,5,32,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0.001459948718547821
4,100,5,100,2987221206,6,conj,glucose42,MT19937-RandomState,4.164595156908035e-05,01011001111001011010000000010000100100000000011000100011110101001001000101100100001000100000100000001001001001000010101000010100010110110100001100000001000110000001000001100100100000101000100000010000000100110000111000000010010000010000001000000010000010110000000001000000000010010001010000010000011100110000001101001011110110111001101010011101000000000010110011100001100001000011101000100010101000100100010111000100110000100000001001000111101100001011100010000001000001101101000000000000000001000000,63c53ce0e8add597d58357c04be6132fe3a71d40436395e519e82d20cf922b5c,bernoulli,bernoulli|conj|p=0.3|zero=allow_iid|rng=MT19937-RandomState,0.3,allow_iid,0.0003590155392885208,3.7472695112228394e-05,0.0,0.0,0.0,0.0003997236490249634,0.0003964882344007492,5,32,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0.001447552815079689
4,100,5,100,2987221206,7,conj,glucose42,MT19937-RandomState,3.994349390268326e-05,00100001000010000000100000010010011001011000001010011111010010100000010110001000000100000010100001100101100110000011100101001000010001000000100000000001011010001100001000011000101101001101010000010100010010001001010000100011001100000100010001100000000110110000000100000110101110100000001001001001111000100010101111101000100110000100010110000011000000110001000011000100000000101000000010000001011000100000001101101001000110110001111000000001001000000101000001010100001000010110010000000101100001010001,3190139adc02170b4dd88c876aaf3f5696621c03e1e7be825eec7575230d702b,bernoulli,bernoulli|conj|p=0.3|zero=allow_iid|rng=MT19937-RandomState,0.3,allow_iid,0.0003487085923552513,3.392249345779419e-05,0.0,0.0,0.0,0.0003866748884320259,0.0003826310858130455,5,32,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0.0014815665781497955
4,100,5,100,2987221206,8,conj,glucose42,MT19937-RandomState,3.650877624750137e-05,10000100000101000101000000010000000001001100001000101011100000000111010101000100000001110100010100000010000101010000000010001000000000000000110110100000100101100100000011100000001000100010100000101010000000001000000000110000001100010000100100000010100100000000000010001100000100100110100000010101000111110100011000101011011000101010000100101001000011000000001000000110001101010101101100000010000100000001011000011000000010000001001000100010101100000000000100000100100101000010000000110010001100000110,bddc92e43c0f2a5a768e40c95cbd19df20b4bcf9bc232623286373beffb36f04,bernoulli,bernoulli|conj|p=0.3|zero=allow_iid|rng=MT19937-RandomState,0.3,allow_iid,0.00034717191010713577,3.756769001483917e-05,0.0,0.0,0.0,0.00038797035813331604,0.00038473960012197495,5,32,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0.0014530504122376442
4,100,5,100,2987221206,9,conj,glucose42,MT19937-RandomState,3.3346936106681824e-05,00100101000010000011001101010000111101010000000010100010000100000000110001001010000001001010000100000000100000100101100001010111010000011010000001010010110000011100000010001101100000100100000000110000011001001011000000100110000001100000001000000001000011001101001110000010010000010000000000000001000000001101010000000000111010101101001001101100011001000000000101101000100001011000000010000001010010010001001010101001000011001000110100001000000000000011010000100000001001000100010100000100001000010110,03e2a28ccaffbfeb691e822c902ef3b7787a29ecf9a20c66b148d85201220c34,bernoulli,bernoulli|conj|p=0.3|zero=allow_iid|rng=MT19937-RandomState,0.3,allow_iid,0.00033326447010040283,3.4164637327194214e-05,0.0,0.0,0.0,0.00037005357444286346,0.00036742910742759705,5,32,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0.001449432224035263
