schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,m_requested,m_effective,min_row_size_requested,row_size_distribution,row_size_support,row_size_probs,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,25,10,1,3407665031,0,conj,glucose42,MT19937-RandomState,0.0004424694925546646,0011000100010100001000101000101100000110000011000000001100000111000010100011000100000100000010101100001000000101000011011001000100000101000101000001001001000001011001001001000001000000000101000101100000100000101100000001001001100000000010000010101010,04e95baedcb4fa30b26bcd4b3e99cfffae2e675ff4080b1e3b6cc49967e09f5b,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0003662584349513054,8.677691221237183e-05,0.0009520146995782852,0.0010324381291866302,0.020794283598661423,0.02323919255286455,0.0024374881759285927,20,442,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1030,3680,0,1,1,0,0,0,0,1,1,1,0,0,0.004708523862063885
